epoch,accuracy,auc,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
10,0.9599999785423279,0.9970426559448242,0.2101985365152359,0.9960591197013855,0.8087999820709229,0.699999988079071,0.9149690866470337,0.20167435705661774,0.8793103694915771,0.5666666626930237
11,0.9607999920845032,0.9970819354057312,0.2077016830444336,0.9903006553649902,0.8167999982833862,0.7111111283302307,0.9149845838546753,0.20062357187271118,0.8965517282485962,0.5777778029441833
12,0.9567999839782715,0.9964416027069092,0.20842485129833221,0.9883268475532532,0.8127999901771545,0.7222222089767456,0.914722204208374,0.19988416135311127,0.8965517282485962,0.5777778029441833
13,0.9624000191688538,0.9980677962303162,0.20249564945697784,0.9933523535728455,0.8367999792098999,0.7222222089767456,0.9139660596847534,0.19919180870056152,0.8771929740905762,0.5555555820465088
14,0.9711999893188477,0.9983642101287842,0.19998428225517273,0.9944289922714233,0.8568000197410583,0.7555555701255798,0.9182099103927612,0.19656524062156677,0.8813559412956238,0.5777778029441833
15,0.974399983882904,0.9982771873474121,0.19757211208343506,0.9953703880310059,0.8600000143051147,0.7333333492279053,0.9150925874710083,0.19648878276348114,0.8947368264198303,0.5666666626930237
16,0.972000002861023,0.9980388879776001,0.19765152037143707,0.9935956001281738,0.8687999844551086,0.7333333492279053,0.9076234698295593,0.2006986439228058,0.8644067645072937,0.5666666626930237
17,0.974399983882904,0.9979532957077026,0.1957598626613617,0.9954338073730469,0.871999979019165,0.7444444298744202,0.9118672609329224,0.19650255143642426,0.8771929740905762,0.5555555820465088
18,0.9872000217437744,0.9991961717605591,0.19250406324863434,0.9990966320037842,0.8848000168800354,0.7555555701255798,0.9057716131210327,0.20025776326656342,0.8771929740905762,0.5555555820465088
19,0.9879999756813049,0.9996124505996704,0.1879577785730362,0.9982253909111023,0.8999999761581421,0.7333333492279053,0.9024227857589722,0.2005782425403595,0.8771929740905762,0.5555555820465088
20,0.9904000163078308,0.9985948204994202,0.18843743205070496,0.9964538812637329,0.8992000222206116,0.7444444298744202,0.9100154638290405,0.19737082719802856,0.8644067645072937,0.5666666626930237
21,0.9911999702453613,0.999788224697113,0.18603552877902985,0.9991126656532288,0.9007999897003174,0.7555555701255798,0.9124536514282227,0.1953493356704712,0.8813559412956238,0.5777778029441833
22,0.9872000217437744,0.9992117285728455,0.18719027936458588,0.996497392654419,0.9103999733924866,0.7333333492279053,0.9131635427474976,0.1945963352918625,0.8833333253860474,0.5888888835906982
23,0.9872000217437744,0.9997284412384033,0.18482930958271027,0.9991158246994019,0.9039999842643738,0.7333333492279053,0.9074382781982422,0.19694891571998596,0.8709677457809448,0.6000000238418579
24,0.9936000108718872,0.9998356699943542,0.1825418472290039,0.9991243481636047,0.9128000140190125,0.7222222089767456,0.9093364477157593,0.19595050811767578,0.8813559412956238,0.5777778029441833
25,0.9904000163078308,0.9996119737625122,0.18381525576114655,0.996497392654419,0.9103999733924866,0.7444444298744202,0.9127777814865112,0.19439956545829773,0.8813559412956238,0.5777778029441833
26,0.9911999702453613,0.9997613430023193,0.18328772485256195,0.9991165995597839,0.9047999978065491,0.7333333492279053,0.9094753265380859,0.19518905878067017,0.8813559412956238,0.5777778029441833
27,0.9896000027656555,0.9998378157615662,0.18148601055145264,1.0,0.9200000166893005,0.7111111283302307,0.9073765277862549,0.19774919748306274,0.8833333253860474,0.5888888835906982
28,0.9927999973297119,0.9998492002487183,0.17996123433113098,0.9991416335105896,0.9312000274658203,0.7222222089767456,0.906049370765686,0.19634564220905304,0.8771929740905762,0.5555555820465088
29,0.995199978351593,0.999937891960144,0.17874819040298462,1.0,0.925599992275238,0.7333333492279053,0.9049074649810791,0.19646267592906952,0.8666666746139526,0.5777778029441833
30,0.9959999918937683,0.9999678134918213,0.17713364958763123,1.0,0.9383999705314636,0.7555555701255798,0.9061111211776733,0.195089191198349,0.8965517282485962,0.5777778029441833
31,0.9936000108718872,0.9999096393585205,0.17742599546909332,1.0,0.9391999840736389,0.7444444298744202,0.9051234722137451,0.19631695747375488,0.8965517282485962,0.5777778029441833
32,0.9959999918937683,0.9999241828918457,0.1765674352645874,0.9991474747657776,0.9376000165939331,0.7333333492279053,0.903441309928894,0.19612812995910645,0.8965517282485962,0.5777778029441833
33,0.9959999918937683,0.9999447464942932,0.17592912912368774,0.9991496801376343,0.9399999976158142,0.7555555701255798,0.9031635522842407,0.19661153852939606,0.8793103694915771,0.5666666626930237
34,0.9983999729156494,0.9999783635139465,0.17545129358768463,1.0,0.9431999921798706,0.7444444298744202,0.9047222137451172,0.19544154405593872,0.8813559412956238,0.5777778029441833
35,0.9959999918937683,0.9999661445617676,0.17533919215202332,1.0,0.9376000165939331,0.7444444298744202,0.9045833349227905,0.1959218531847,0.8965517282485962,0.5777778029441833
36,0.995199978351593,0.9999405145645142,0.17609213292598724,1.0,0.9336000084877014,0.7444444298744202,0.9031018614768982,0.19593124091625214,0.8813559412956238,0.5777778029441833
37,0.995199978351593,0.9998977184295654,0.17548786103725433,0.999143123626709,0.9327999949455261,0.7444444298744202,0.9040277600288391,0.19623760879039764,0.8793103694915771,0.5666666626930237
38,0.995199978351593,0.9991986155509949,0.17592063546180725,0.9966044425964355,0.9391999840736389,0.7333333492279053,0.9043672680854797,0.19494056701660156,0.8813559412956238,0.5777778029441833
39,0.9959999918937683,0.9999771118164062,0.17538687586784363,1.0,0.9376000165939331,0.7333333492279053,0.9066511988639832,0.1944607049226761,0.8813559412956238,0.5777778029441833
40,0.9936000108718872,0.9999099969863892,0.17443189024925232,0.9991539716720581,0.9448000192642212,0.7333333492279053,0.9059876203536987,0.19440557062625885,0.8813559412956238,0.5777778029441833
41,0.9944000244140625,0.9999623894691467,0.17405828833580017,1.0,0.9408000111579895,0.7333333492279053,0.9052468538284302,0.19465120136737823,0.8813559412956238,0.5777778029441833
42,0.9959999918937683,0.9998985528945923,0.17406480014324188,1.0,0.9448000192642212,0.7333333492279053,0.9050154089927673,0.19433178007602692,0.8813559412956238,0.5777778029441833
43,0.9983999729156494,0.9999886751174927,0.17347605526447296,1.0,0.9480000138282776,0.7333333492279053,0.9051543474197388,0.19447273015975952,0.8813559412956238,0.5777778029441833
44,0.9968000054359436,0.9995765089988708,0.17366395890712738,1.0,0.9472000002861023,0.7333333492279053,0.904629647731781,0.1944318413734436,0.8813559412956238,0.5777778029441833
45,0.9983999729156494,0.9999903440475464,0.1723555326461792,1.0,0.9552000164985657,0.7333333492279053,0.9052777886390686,0.194399893283844,0.8813559412956238,0.5777778029441833
46,0.9983999729156494,0.9999922513961792,0.1726340800523758,1.0,0.9527999758720398,0.7333333492279053,0.905524730682373,0.1943211406469345,0.8813559412956238,0.5777778029441833
47,0.9983999729156494,0.999925971031189,0.17434978485107422,1.0,0.9408000111579895,0.7333333492279053,0.9053703546524048,0.1943775862455368,0.8813559412956238,0.5777778029441833
48,0.9959999918937683,0.9999806880950928,0.1731511652469635,1.0,0.9480000138282776,0.7333333492279053,0.9054012298583984,0.1943601816892624,0.8813559412956238,0.5777778029441833
49,0.9944000244140625,0.9998850226402283,0.17431628704071045,0.9991568326950073,0.9480000138282776,0.7333333492279053,0.9054012298583984,0.19436007738113403,0.8813559412956238,0.5777778029441833
